64.13499624794174,-107.97468075723972,-26.721500424945404,-27.69218973401315,-106.65861217154036,-265.04621516342104,14.335550167806836
62.89484454633268,-83.2021362057028,-68.60839449317211,-20.26144562573874,11.087336791162562,-82.58518523841948,4.044951303596834
11.655475749162896,-87.20755937217722,-72.17752518625153,-5.2945340243856975,22.46414423282883,-76.11013842951914,-60.41831127430318
-44.817169361485156,-77.22031419017172,-43.7155498988999,-14.818704811924068,-1.922046049078956,56.684531701705254,-67.75239907817121
37.45154316716869,-124.03308075275064,-75.5751797671717,6.285802911679069,91.6548057741173,-40.51160619269651,10.712582461488289
56.198178687692405,-64.97317696925411,-70.96777713193872,63.93992923104339,13.051594094931867,-68.37067978460175,-72.98013521219703
47.90061388719463,-86.03960358124804,-78.41788271180212,-13.668324690151028,11.301482082010311,-145.38713042484414,11.410454893009863
43.36899416826678,-87.94314286744718,-48.589749608691825,-83.61454606237783,-7.4135117357255105,100.08732565327057,11.917580988564406
64.74844461688987,-35.522679446474015,-54.17003405285192,-16.533220293321527,-3.4492607169692615,48.67595185839954,4.243325980872822
-17.12243008935536,-81.63948577280725,-102.10112688878137,-12.147599462013837,3.4070601601062336,-81.4924620490557,4.404238631058957
